ID_MOEDA;DATA_REF;VL_COTACAO
JPY;12/03/2018 00:00:00;5,08533591
JPY;13/03/2018 00:00:00;3,897851706
JPY;14/03/2018 00:00:00;4,629798949
JPY;15/03/2018 00:00:00;3,487973332
JPY;16/03/2018 00:00:00;5,063901842
JPY;19/03/2018 00:00:00;1,947261333
JPY;20/03/2018 00:00:00;4,276247799
JPY;21/03/2018 00:00:00;3,914593577
JPY;22/03/2018 00:00:00;7,436140716
JPY;23/03/2018 00:00:00;6,624245882
JPY;26/03/2018 00:00:00;5,614190638
JPY;27/03/2018 00:00:00;4,544075608
JPY;28/03/2018 00:00:00;7,367762983
JPY;29/03/2018 00:00:00;3,119174004
JPY;30/03/2018 00:00:00;1,010021508
JPY;02/04/2018 00:00:00;2,464737296
JPY;03/04/2018 00:00:00;7,031315029
JPY;04/04/2018 00:00:00;4,601906538
JPY;05/04/2018 00:00:00;3,891657889
JPY;06/04/2018 00:00:00;1,5803262
JPY;09/04/2018 00:00:00;2,153054178
JPY;10/04/2018 00:00:00;1,581171513
JPY;11/04/2018 00:00:00;4,670415699
JPY;12/04/2018 00:00:00;4,844394565
JPY;13/04/2018 00:00:00;5,309823692
JPY;16/04/2018 00:00:00;4,013939142
JPY;17/04/2018 00:00:00;5,412884295
JPY;18/04/2018 00:00:00;1,244674325
JPY;19/04/2018 00:00:00;7,97592777
JPY;20/04/2018 00:00:00;1,164796829
JPY;23/04/2018 00:00:00;7,262801468
JPY;24/04/2018 00:00:00;3,537452102
JPY;25/04/2018 00:00:00;7,320006549
JPY;26/04/2018 00:00:00;7,215324163
JPY;27/04/2018 00:00:00;6,61292845
JPY;30/04/2018 00:00:00;3,731944203
JPY;01/05/2018 00:00:00;6,751911104
JPY;02/05/2018 00:00:00;3,623467922
JPY;03/05/2018 00:00:00;7,026924908
JPY;04/05/2018 00:00:00;7,324671626
JPY;07/05/2018 00:00:00;4,219578445
JPY;08/05/2018 00:00:00;2,23291707
JPY;09/05/2018 00:00:00;4,911223948
JPY;10/05/2018 00:00:00;6,283835053
JPY;11/05/2018 00:00:00;3,255906522
JPY;14/05/2018 00:00:00;5,13247776
JPY;15/05/2018 00:00:00;4,936907113
JPY;16/05/2018 00:00:00;2,783689857
JPY;17/05/2018 00:00:00;4,775629222
JPY;18/05/2018 00:00:00;1,265448332
JPY;21/05/2018 00:00:00;2,211579382
JPY;22/05/2018 00:00:00;6,688921094
JPY;23/05/2018 00:00:00;7,62219137
JPY;24/05/2018 00:00:00;6,788994312
JPY;25/05/2018 00:00:00;1,201244175
JPY;28/05/2018 00:00:00;6,789018512
JPY;29/05/2018 00:00:00;3,864623725
JPY;30/05/2018 00:00:00;2,183523417
JPY;31/05/2018 00:00:00;1,402178347
JPY;01/06/2018 00:00:00;6,782651544
JPY;04/06/2018 00:00:00;3,844417989
JPY;05/06/2018 00:00:00;4,112060547
JPY;06/06/2018 00:00:00;5,76280719
JPY;07/06/2018 00:00:00;7,012044311
JPY;08/06/2018 00:00:00;6,972401798
JPY;11/06/2018 00:00:00;6,029622793
JPY;12/06/2018 00:00:00;2,855579436
JPY;13/06/2018 00:00:00;1,947350621
JPY;14/06/2018 00:00:00;2,275613725
JPY;15/06/2018 00:00:00;4,542594433
JPY;18/06/2018 00:00:00;6,798842251
JPY;19/06/2018 00:00:00;7,421028972
JPY;20/06/2018 00:00:00;5,694178283
JPY;21/06/2018 00:00:00;6,518101931
JPY;22/06/2018 00:00:00;7,928716242
JPY;25/06/2018 00:00:00;5,612217546
JPY;26/06/2018 00:00:00;1,128180921
JPY;27/06/2018 00:00:00;2,943388939
JPY;28/06/2018 00:00:00;2,220970452
JPY;29/06/2018 00:00:00;3,781109214
JPY;02/07/2018 00:00:00;2,234543025
JPY;03/07/2018 00:00:00;7,535191298
JPY;04/07/2018 00:00:00;1,46289736
JPY;05/07/2018 00:00:00;3,753326535
JPY;06/07/2018 00:00:00;3,973896921
JPY;09/07/2018 00:00:00;6,099112034
JPY;10/07/2018 00:00:00;3,175187886
JPY;11/07/2018 00:00:00;1,154296756
JPY;12/07/2018 00:00:00;5,907460868
JPY;13/07/2018 00:00:00;5,638996363
JPY;16/07/2018 00:00:00;4,283806384
JPY;17/07/2018 00:00:00;7,393626809
JPY;18/07/2018 00:00:00;2,243914068
JPY;19/07/2018 00:00:00;1,216306686
JPY;20/07/2018 00:00:00;2,541865647
JPY;23/07/2018 00:00:00;3,399478316
JPY;24/07/2018 00:00:00;1,636271656
JPY;25/07/2018 00:00:00;7,559497595
JPY;26/07/2018 00:00:00;6,701501906
JPY;27/07/2018 00:00:00;7,102942586
JPY;30/07/2018 00:00:00;6,728759706
JPY;31/07/2018 00:00:00;1,423390865
JPY;01/08/2018 00:00:00;6,435749829
JPY;02/08/2018 00:00:00;2,672415614
JPY;03/08/2018 00:00:00;2,453690231
JPY;06/08/2018 00:00:00;5,698550463
JPY;07/08/2018 00:00:00;7,010417521
JPY;08/08/2018 00:00:00;4,497973084
JPY;09/08/2018 00:00:00;2,078336179
JPY;10/08/2018 00:00:00;7,270657539
JPY;13/08/2018 00:00:00;2,705961525
JPY;14/08/2018 00:00:00;3,925745368
JPY;15/08/2018 00:00:00;4,001806438
JPY;16/08/2018 00:00:00;2,629885435
JPY;17/08/2018 00:00:00;7,989361823
JPY;20/08/2018 00:00:00;1,742292523
JPY;21/08/2018 00:00:00;6,301920831
JPY;22/08/2018 00:00:00;3,230274677
JPY;23/08/2018 00:00:00;6,43599683
JPY;24/08/2018 00:00:00;7,408979297
JPY;27/08/2018 00:00:00;2,032085121
JPY;28/08/2018 00:00:00;7,599107981
JPY;29/08/2018 00:00:00;6,401518404
JPY;30/08/2018 00:00:00;5,046350121
JPY;31/08/2018 00:00:00;4,268166006
JPY;03/09/2018 00:00:00;3,196285248
JPY;04/09/2018 00:00:00;7,443726838
JPY;05/09/2018 00:00:00;5,168504119
JPY;06/09/2018 00:00:00;2,905366123
JPY;07/09/2018 00:00:00;5,023698568
JPY;10/09/2018 00:00:00;3,49444586
JPY;11/09/2018 00:00:00;7,167470098
JPY;12/09/2018 00:00:00;7,205099046
JPY;13/09/2018 00:00:00;4,98460722
JPY;14/09/2018 00:00:00;1,781397641
JPY;17/09/2018 00:00:00;5,547581553
JPY;18/09/2018 00:00:00;6,091864288
JPY;19/09/2018 00:00:00;6,993012667
JPY;20/09/2018 00:00:00;1,500077784
JPY;21/09/2018 00:00:00;4,90985167
JPY;24/09/2018 00:00:00;7,200122297
JPY;25/09/2018 00:00:00;7,833033562
JPY;26/09/2018 00:00:00;2,235630333
JPY;27/09/2018 00:00:00;1,686348319
JPY;28/09/2018 00:00:00;7,67116946
JPY;01/10/2018 00:00:00;7,768280745
JPY;02/10/2018 00:00:00;7,134722769
JPY;03/10/2018 00:00:00;2,624569058
JPY;04/10/2018 00:00:00;1,700013101
JPY;05/10/2018 00:00:00;1,901232243
JPY;08/10/2018 00:00:00;6,82742101
JPY;09/10/2018 00:00:00;3,021816134
JPY;10/10/2018 00:00:00;3,832246482
JPY;11/10/2018 00:00:00;1,282608271
JPY;12/10/2018 00:00:00;7,09906441
JPY;15/10/2018 00:00:00;1,709571481
JPY;16/10/2018 00:00:00;4,010923803
JPY;17/10/2018 00:00:00;6,770746231
JPY;18/10/2018 00:00:00;2,312140763
JPY;19/10/2018 00:00:00;3,787871718
JPY;22/10/2018 00:00:00;1,373435199
JPY;23/10/2018 00:00:00;5,640975714
JPY;24/10/2018 00:00:00;6,578161299
JPY;25/10/2018 00:00:00;4,109683156
JPY;26/10/2018 00:00:00;4,798381746
JPY;29/10/2018 00:00:00;4,944993496
JPY;30/10/2018 00:00:00;2,679535687
JPY;31/10/2018 00:00:00;7,51527679
JPY;01/11/2018 00:00:00;7,202450454
JPY;02/11/2018 00:00:00;3,620238543
JPY;05/11/2018 00:00:00;4,741447031
JPY;06/11/2018 00:00:00;1,816603303
JPY;07/11/2018 00:00:00;3,587289274
JPY;08/11/2018 00:00:00;1,349267006
JPY;09/11/2018 00:00:00;3,653726876
JPY;12/11/2018 00:00:00;2,531668067
JPY;13/11/2018 00:00:00;3,836382091
JPY;14/11/2018 00:00:00;2,169127226
JPY;15/11/2018 00:00:00;5,2427302
JPY;16/11/2018 00:00:00;1,36890614
JPY;19/11/2018 00:00:00;5,26192373
JPY;20/11/2018 00:00:00;5,83073473
JPY;21/11/2018 00:00:00;7,193210423
JPY;22/11/2018 00:00:00;7,461557269
JPY;23/11/2018 00:00:00;1,901694953
JPY;26/11/2018 00:00:00;7,908247232
JPY;27/11/2018 00:00:00;5,720194399
JPY;28/11/2018 00:00:00;6,352040887
JPY;29/11/2018 00:00:00;2,565937459
JPY;30/11/2018 00:00:00;1,658439636
JPY;03/12/2018 00:00:00;3,990857422
JPY;04/12/2018 00:00:00;4,726331115
JPY;05/12/2018 00:00:00;1,634228885
JPY;06/12/2018 00:00:00;2,630079031
JPY;07/12/2018 00:00:00;1,296398222
JPY;10/12/2018 00:00:00;6,898331761
JPY;11/12/2018 00:00:00;7,602357805
JPY;12/12/2018 00:00:00;5,023299694
JPY;13/12/2018 00:00:00;4,973913968
JPY;14/12/2018 00:00:00;7,044251323
JPY;17/12/2018 00:00:00;3,37919873
JPY;18/12/2018 00:00:00;2,79897809
JPY;19/12/2018 00:00:00;2,078275263
JPY;20/12/2018 00:00:00;4,186977983
JPY;21/12/2018 00:00:00;6,33358711
JPY;24/12/2018 00:00:00;5,538107872
JPY;25/12/2018 00:00:00;2,804001153
JPY;26/12/2018 00:00:00;4,930454612
JPY;27/12/2018 00:00:00;4,091194332
JPY;28/12/2018 00:00:00;7,051174879
JPY;31/12/2018 00:00:00;1,657134116
JPY;01/01/2019 00:00:00;6,944053769
JPY;02/01/2019 00:00:00;4,081402719
JPY;03/01/2019 00:00:00;4,737532139
JPY;04/01/2019 00:00:00;3,377115071
JPY;07/01/2019 00:00:00;5,196952701
JPY;08/01/2019 00:00:00;7,834180534
JPY;09/01/2019 00:00:00;6,694774866
JPY;10/01/2019 00:00:00;1,608658373
JPY;11/01/2019 00:00:00;6,94250834
JPY;14/01/2019 00:00:00;1,026956975
JPY;15/01/2019 00:00:00;5,578115463
JPY;16/01/2019 00:00:00;1,323626816
JPY;17/01/2019 00:00:00;6,452632308
JPY;18/01/2019 00:00:00;1,28149718
JPY;21/01/2019 00:00:00;3,20975852
JPY;22/01/2019 00:00:00;7,99290663
JPY;23/01/2019 00:00:00;3,502165914
JPY;24/01/2019 00:00:00;2,710777223
JPY;25/01/2019 00:00:00;1,938275814
JPY;28/01/2019 00:00:00;4,508282483
JPY;29/01/2019 00:00:00;2,603255153
JPY;30/01/2019 00:00:00;6,215859115
JPY;31/01/2019 00:00:00;4,74798131
JPY;01/02/2019 00:00:00;6,854312479
JPY;04/02/2019 00:00:00;6,989725709
JPY;05/02/2019 00:00:00;2,532765806
JPY;06/02/2019 00:00:00;3,11830616
JPY;07/02/2019 00:00:00;2,530203164
JPY;08/02/2019 00:00:00;7,351457953
JPY;11/02/2019 00:00:00;6,029356182
JPY;12/02/2019 00:00:00;1,633173704
JPY;13/02/2019 00:00:00;2,721684515
JPY;14/02/2019 00:00:00;7,318761945
JPY;15/02/2019 00:00:00;6,252200067
JPY;18/02/2019 00:00:00;2,34037447
JPY;19/02/2019 00:00:00;5,222884953
JPY;20/02/2019 00:00:00;1,696752429
JPY;21/02/2019 00:00:00;5,223453224
JPY;22/02/2019 00:00:00;4,860941172
JPY;25/02/2019 00:00:00;1,108206332
JPY;26/02/2019 00:00:00;5,44972384
JPY;27/02/2019 00:00:00;7,487732351
JPY;28/02/2019 00:00:00;1,248523712
JPY;01/03/2019 00:00:00;4,154198945
JPY;04/03/2019 00:00:00;7,435525298
JPY;05/03/2019 00:00:00;4,908990085
JPY;06/03/2019 00:00:00;7,598764181
JPY;07/03/2019 00:00:00;5,011436522
JPY;08/03/2019 00:00:00;2,889935613
JPY;11/03/2019 00:00:00;5,217390001
JPY;12/03/2019 00:00:00;6,408671856
JPY;13/03/2019 00:00:00;4,126391232
JPY;14/03/2019 00:00:00;6,66103828
JPY;15/03/2019 00:00:00;6,30618161
JPY;18/03/2019 00:00:00;2,685998201
JPY;19/03/2019 00:00:00;4,41330868
JPY;20/03/2019 00:00:00;5,193596482
JPY;21/03/2019 00:00:00;7,278575361
JPY;22/03/2019 00:00:00;4,80861187
JPY;25/03/2019 00:00:00;5,676082909
JPY;26/03/2019 00:00:00;1,263428092
JPY;27/03/2019 00:00:00;7,244617641
JPY;28/03/2019 00:00:00;7,133873701
JPY;29/03/2019 00:00:00;7,7801314
JPY;01/04/2019 00:00:00;4,461780667
JPY;02/04/2019 00:00:00;5,868065774
JPY;03/04/2019 00:00:00;2,358011723
JPY;04/04/2019 00:00:00;1,57427007
JPY;05/04/2019 00:00:00;2,429706454
JPY;08/04/2019 00:00:00;5,663263023
JPY;09/04/2019 00:00:00;2,625496149
JPY;10/04/2019 00:00:00;3,562588274
JPY;11/04/2019 00:00:00;3,842437387
JPY;12/04/2019 00:00:00;2,042013586
JPY;15/04/2019 00:00:00;6,388414383
JPY;16/04/2019 00:00:00;1,326323807
JPY;17/04/2019 00:00:00;6,143760085
JPY;18/04/2019 00:00:00;3,110457599
JPY;19/04/2019 00:00:00;2,015846014
JPY;22/04/2019 00:00:00;5,695737898
JPY;23/04/2019 00:00:00;7,030390859
JPY;24/04/2019 00:00:00;2,215946138
JPY;25/04/2019 00:00:00;1,15323782
JPY;26/04/2019 00:00:00;6,671990216
JPY;29/04/2019 00:00:00;3,686350703
JPY;30/04/2019 00:00:00;1,243916214
JPY;01/05/2019 00:00:00;3,831778765
JPY;02/05/2019 00:00:00;1,099013865
JPY;03/05/2019 00:00:00;7,767340302
JPY;06/05/2019 00:00:00;7,664765775
JPY;07/05/2019 00:00:00;7,327775002
JPY;08/05/2019 00:00:00;1,085390389
JPY;09/05/2019 00:00:00;6,135115027
JPY;10/05/2019 00:00:00;5,33072871
JPY;13/05/2019 00:00:00;2,77202487
JPY;14/05/2019 00:00:00;2,176224768
JPY;15/05/2019 00:00:00;7,341859937
JPY;16/05/2019 00:00:00;4,022749841
JPY;17/05/2019 00:00:00;1,509193897
JPY;20/05/2019 00:00:00;2,275020421
JPY;21/05/2019 00:00:00;5,864564776
JPY;22/05/2019 00:00:00;6,747359931
JPY;23/05/2019 00:00:00;7,207189798
JPY;24/05/2019 00:00:00;1,315554202
JPY;27/05/2019 00:00:00;4,08939898
JPY;28/05/2019 00:00:00;6,78355068
JPY;29/05/2019 00:00:00;3,716537476
JPY;30/05/2019 00:00:00;2,683751404
JPY;31/05/2019 00:00:00;1,046086669
JPY;03/06/2019 00:00:00;7,479649723
JPY;04/06/2019 00:00:00;7,679754019
JPY;05/06/2019 00:00:00;2,389560759
JPY;06/06/2019 00:00:00;3,892281651
JPY;07/06/2019 00:00:00;1,800195634
JPY;10/06/2019 00:00:00;3,890723705
JPY;11/06/2019 00:00:00;7,988829434
JPY;12/06/2019 00:00:00;6,147942424
JPY;13/06/2019 00:00:00;2,622812927
JPY;14/06/2019 00:00:00;1,404073
JPY;17/06/2019 00:00:00;3,255178034
JPY;18/06/2019 00:00:00;2,67970717
JPY;19/06/2019 00:00:00;4,785087049
JPY;20/06/2019 00:00:00;7,394545555
JPY;21/06/2019 00:00:00;5,601875603
JPY;24/06/2019 00:00:00;6,43526876
JPY;25/06/2019 00:00:00;4,881439388
JPY;26/06/2019 00:00:00;2,766377211
JPY;27/06/2019 00:00:00;6,253714621
JPY;28/06/2019 00:00:00;3,927749753
JPY;01/07/2019 00:00:00;1,810002267
JPY;02/07/2019 00:00:00;3,512670994
JPY;03/07/2019 00:00:00;3,168886006
JPY;04/07/2019 00:00:00;3,470077395
JPY;05/07/2019 00:00:00;6,069493949
JPY;08/07/2019 00:00:00;4,82477212
JPY;09/07/2019 00:00:00;7,710854113
JPY;10/07/2019 00:00:00;1,159358621
JPY;11/07/2019 00:00:00;1,806093633
JPY;12/07/2019 00:00:00;3,95164299
JPY;15/07/2019 00:00:00;4,070231736
JPY;16/07/2019 00:00:00;4,61125505
JPY;17/07/2019 00:00:00;1,610316455
JPY;18/07/2019 00:00:00;3,809238195
JPY;19/07/2019 00:00:00;1,436655104
JPY;22/07/2019 00:00:00;2,444357991
JPY;23/07/2019 00:00:00;5,06388849
JPY;24/07/2019 00:00:00;4,339879513
JPY;25/07/2019 00:00:00;3,920658886
JPY;26/07/2019 00:00:00;5,514563441
JPY;29/07/2019 00:00:00;1,036621749
JPY;30/07/2019 00:00:00;2,621630907
JPY;31/07/2019 00:00:00;3,225551188
JPY;01/08/2019 00:00:00;5,899447083
JPY;02/08/2019 00:00:00;6,733289182
JPY;05/08/2019 00:00:00;1,727673531
JPY;06/08/2019 00:00:00;1,069288552
JPY;07/08/2019 00:00:00;7,632639289
JPY;08/08/2019 00:00:00;3,490499675
JPY;09/08/2019 00:00:00;7,335680723
JPY;12/08/2019 00:00:00;5,356350958
JPY;13/08/2019 00:00:00;3,188200116
JPY;14/08/2019 00:00:00;7,323573053
JPY;15/08/2019 00:00:00;5,087193012
JPY;16/08/2019 00:00:00;7,099616826
JPY;19/08/2019 00:00:00;7,714994311
JPY;20/08/2019 00:00:00;1,223415077
JPY;21/08/2019 00:00:00;2,696993113
JPY;22/08/2019 00:00:00;1,092238009
JPY;23/08/2019 00:00:00;4,021066308
JPY;26/08/2019 00:00:00;2,203392446
JPY;27/08/2019 00:00:00;3,812480927
JPY;28/08/2019 00:00:00;1,329514802
JPY;29/08/2019 00:00:00;1,308015227
JPY;30/08/2019 00:00:00;4,096207798
JPY;02/09/2019 00:00:00;4,623048544
JPY;03/09/2019 00:00:00;2,180770934
JPY;04/09/2019 00:00:00;4,655369878
JPY;05/09/2019 00:00:00;6,100774705
JPY;06/09/2019 00:00:00;6,219455242
JPY;09/09/2019 00:00:00;4,311228573
JPY;10/09/2019 00:00:00;7,254963756
JPY;11/09/2019 00:00:00;1,079092681
JPY;12/09/2019 00:00:00;7,703202486
JPY;13/09/2019 00:00:00;7,353883326
JPY;16/09/2019 00:00:00;5,395310044
JPY;17/09/2019 00:00:00;7,603122175
JPY;18/09/2019 00:00:00;1,045908928
JPY;19/09/2019 00:00:00;4,331379235
JPY;20/09/2019 00:00:00;1,195976615
JPY;23/09/2019 00:00:00;5,751659572
JPY;24/09/2019 00:00:00;2,698685408
JPY;25/09/2019 00:00:00;5,82788378
JPY;26/09/2019 00:00:00;7,091961026
JPY;27/09/2019 00:00:00;7,657212198
JPY;30/09/2019 00:00:00;2,951509953
JPY;01/10/2019 00:00:00;2,91096288
JPY;02/10/2019 00:00:00;3,068065524
JPY;03/10/2019 00:00:00;3,802873313
JPY;04/10/2019 00:00:00;1,042602777
JPY;07/10/2019 00:00:00;1,803455889
JPY;08/10/2019 00:00:00;7,643272042
JPY;09/10/2019 00:00:00;2,069197118
JPY;10/10/2019 00:00:00;7,017801285
JPY;11/10/2019 00:00:00;4,305350602
JPY;14/10/2019 00:00:00;3,605117202
JPY;15/10/2019 00:00:00;5,531073749
JPY;16/10/2019 00:00:00;3,339935064
JPY;17/10/2019 00:00:00;3,965658247
JPY;18/10/2019 00:00:00;5,494067311
JPY;21/10/2019 00:00:00;6,00460428
JPY;22/10/2019 00:00:00;6,248200893
JPY;23/10/2019 00:00:00;5,004288495
JPY;24/10/2019 00:00:00;2,837893367
JPY;25/10/2019 00:00:00;7,343975723
JPY;28/10/2019 00:00:00;2,867537737
JPY;29/10/2019 00:00:00;7,983924448
JPY;30/10/2019 00:00:00;3,136046052
JPY;31/10/2019 00:00:00;1,488336027
JPY;01/11/2019 00:00:00;2,068001747
JPY;04/11/2019 00:00:00;4,231897652
JPY;05/11/2019 00:00:00;6,594030738
JPY;06/11/2019 00:00:00;2,258669078
JPY;07/11/2019 00:00:00;3,074141264
JPY;08/11/2019 00:00:00;7,012063086
JPY;11/11/2019 00:00:00;3,607782483
JPY;12/11/2019 00:00:00;3,904669702
JPY;13/11/2019 00:00:00;7,824371815
JPY;14/11/2019 00:00:00;7,446674168
JPY;15/11/2019 00:00:00;1,998041034
JPY;18/11/2019 00:00:00;4,401618659
JPY;19/11/2019 00:00:00;7,080351114
JPY;20/11/2019 00:00:00;2,188257754
JPY;21/11/2019 00:00:00;6,994725823
JPY;22/11/2019 00:00:00;2,49725765
JPY;25/11/2019 00:00:00;3,286354065
JPY;26/11/2019 00:00:00;1,841489136
JPY;27/11/2019 00:00:00;2,971310973
JPY;28/11/2019 00:00:00;3,50866431
JPY;29/11/2019 00:00:00;7,178647757
JPY;02/12/2019 00:00:00;6,135067046
JPY;03/12/2019 00:00:00;6,929200292
JPY;04/12/2019 00:00:00;5,869127214
JPY;05/12/2019 00:00:00;1,144866467
JPY;06/12/2019 00:00:00;1,84358865
JPY;09/12/2019 00:00:00;4,732102275
JPY;10/12/2019 00:00:00;3,425020874
JPY;11/12/2019 00:00:00;2,33338666
JPY;12/12/2019 00:00:00;4,459424555
JPY;13/12/2019 00:00:00;1,090405107
JPY;16/12/2019 00:00:00;3,482680738
JPY;17/12/2019 00:00:00;1,512701988
JPY;18/12/2019 00:00:00;3,614593804
JPY;19/12/2019 00:00:00;1,295551658
JPY;20/12/2019 00:00:00;4,605278194
JPY;23/12/2019 00:00:00;1,680798292
JPY;24/12/2019 00:00:00;1,252638876
JPY;25/12/2019 00:00:00;1,704414487
JPY;26/12/2019 00:00:00;4,159695566
JPY;27/12/2019 00:00:00;2,424528599
JPY;30/12/2019 00:00:00;2,550500691
JPY;31/12/2019 00:00:00;2,97367084
JPY;01/01/2020 00:00:00;7,613401115
JPY;02/01/2020 00:00:00;7,028988123
JPY;03/01/2020 00:00:00;1,590393603
JPY;06/01/2020 00:00:00;4,044177651
JPY;07/01/2020 00:00:00;4,581324041
JPY;08/01/2020 00:00:00;3,336889267
JPY;09/01/2020 00:00:00;3,781680405
JPY;10/01/2020 00:00:00;4,875346541
JPY;13/01/2020 00:00:00;2,62272948
JPY;14/01/2020 00:00:00;2,357936621
JPY;15/01/2020 00:00:00;1,032747328
JPY;16/01/2020 00:00:00;3,929518819
JPY;17/01/2020 00:00:00;6,788093507
JPY;20/01/2020 00:00:00;1,628201962
JPY;21/01/2020 00:00:00;4,67287904
JPY;22/01/2020 00:00:00;4,40634048
JPY;23/01/2020 00:00:00;7,915978134
JPY;24/01/2020 00:00:00;6,319499254
JPY;27/01/2020 00:00:00;3,124133646
JPY;28/01/2020 00:00:00;1,227137208
JPY;29/01/2020 00:00:00;7,679906309
JPY;30/01/2020 00:00:00;3,098759651
JPY;31/01/2020 00:00:00;5,32321769
JPY;03/02/2020 00:00:00;4,769289374
JPY;04/02/2020 00:00:00;3,385236919
JPY;05/02/2020 00:00:00;5,737406492
JPY;06/02/2020 00:00:00;1,893361151
JPY;07/02/2020 00:00:00;3,350607038
JPY;10/02/2020 00:00:00;2,516039789
JPY;11/02/2020 00:00:00;4,470730305
JPY;12/02/2020 00:00:00;5,066192448
JPY;13/02/2020 00:00:00;4,463704944
JPY;14/02/2020 00:00:00;4,03197068
JPY;17/02/2020 00:00:00;1,107263803
JPY;18/02/2020 00:00:00;6,353613436
JPY;19/02/2020 00:00:00;7,760377526
JPY;20/02/2020 00:00:00;2,415146291
JPY;21/02/2020 00:00:00;3,888156891
JPY;24/02/2020 00:00:00;5,969674408
JPY;25/02/2020 00:00:00;7,785973907
JPY;26/02/2020 00:00:00;7,46701926
JPY;27/02/2020 00:00:00;3,096551657
JPY;28/02/2020 00:00:00;2,002449095
JPY;02/03/2020 00:00:00;5,463772893
JPY;03/03/2020 00:00:00;2,85525316
JPY;04/03/2020 00:00:00;4,416957378
JPY;05/03/2020 00:00:00;2,335909665
JPY;06/03/2020 00:00:00;7,329357982
JPY;09/03/2020 00:00:00;4,410597503
JPY;10/03/2020 00:00:00;1,044625521
JPY;11/03/2020 00:00:00;3,321801722
JPY;12/03/2020 00:00:00;5,514992356
JPY;13/03/2020 00:00:00;1,173762739
JPY;16/03/2020 00:00:00;3,544924736
JPY;17/03/2020 00:00:00;5,20151931
JPY;18/03/2020 00:00:00;1,483993888
JPY;19/03/2020 00:00:00;3,192295253
JPY;20/03/2020 00:00:00;1,462715864
JPY;23/03/2020 00:00:00;1,27797991
JPY;24/03/2020 00:00:00;3,515110135
JPY;25/03/2020 00:00:00;7,067452371
JPY;26/03/2020 00:00:00;3,681726933
JPY;27/03/2020 00:00:00;3,83749944
JPY;30/03/2020 00:00:00;4,936893344
JPY;31/03/2020 00:00:00;5,251077354
JPY;01/04/2020 00:00:00;3,533928156
JPY;02/04/2020 00:00:00;1,821667254
JPY;03/04/2020 00:00:00;6,112075448
JPY;06/04/2020 00:00:00;4,092474401
JPY;07/04/2020 00:00:00;1,658906937
JPY;08/04/2020 00:00:00;4,249221146
JPY;09/04/2020 00:00:00;3,171943069
JPY;10/04/2020 00:00:00;1,635283649
JPY;13/04/2020 00:00:00;2,613242865
JPY;14/04/2020 00:00:00;1,387922347
JPY;15/04/2020 00:00:00;6,500712514
JPY;16/04/2020 00:00:00;2,164356172
JPY;17/04/2020 00:00:00;6,229882717
JPY;20/04/2020 00:00:00;4,676430523
JPY;21/04/2020 00:00:00;4,96990478
JPY;22/04/2020 00:00:00;4,502628982
JPY;23/04/2020 00:00:00;7,727515459
JPY;24/04/2020 00:00:00;4,396178782
JPY;27/04/2020 00:00:00;1,922720551
JPY;28/04/2020 00:00:00;6,058000028
JPY;29/04/2020 00:00:00;6,569947243
JPY;30/04/2020 00:00:00;6,093248665
JPY;01/05/2020 00:00:00;3,908415198
JPY;04/05/2020 00:00:00;1,620203197
JPY;05/05/2020 00:00:00;3,075476408
JPY;06/05/2020 00:00:00;5,750245154
JPY;07/05/2020 00:00:00;4,166673779
JPY;08/05/2020 00:00:00;4,907683313
JPY;11/05/2020 00:00:00;3,776268482
JPY;12/05/2020 00:00:00;1,708171666
JPY;13/05/2020 00:00:00;2,861986041
JPY;14/05/2020 00:00:00;1,864471138
JPY;15/05/2020 00:00:00;7,52773118
JPY;18/05/2020 00:00:00;1,338305056
JPY;19/05/2020 00:00:00;1,068021417
JPY;20/05/2020 00:00:00;3,70705837
JPY;21/05/2020 00:00:00;7,367889404
JPY;22/05/2020 00:00:00;1,464070618
JPY;25/05/2020 00:00:00;3,502004027
JPY;26/05/2020 00:00:00;3,721272647
JPY;27/05/2020 00:00:00;1,126760244
JPY;28/05/2020 00:00:00;5,532917082
JPY;29/05/2020 00:00:00;2,009087682
JPY;01/06/2020 00:00:00;5,809152544
JPY;02/06/2020 00:00:00;3,785727978
JPY;03/06/2020 00:00:00;7,538191617
JPY;04/06/2020 00:00:00;2,796730876
JPY;05/06/2020 00:00:00;5,78582257
JPY;08/06/2020 00:00:00;5,586919069
JPY;09/06/2020 00:00:00;5,691014826
JPY;10/06/2020 00:00:00;6,419071794
JPY;11/06/2020 00:00:00;2,426368177
JPY;12/06/2020 00:00:00;1,892577171
JPY;15/06/2020 00:00:00;3,842155755
JPY;16/06/2020 00:00:00;3,511303306
JPY;17/06/2020 00:00:00;3,26271075
JPY;18/06/2020 00:00:00;3,794438124
JPY;19/06/2020 00:00:00;7,653906882
JPY;22/06/2020 00:00:00;7,274047971
JPY;23/06/2020 00:00:00;4,130482614
JPY;24/06/2020 00:00:00;1,473104954
JPY;25/06/2020 00:00:00;1,521959126
JPY;26/06/2020 00:00:00;3,707733035
JPY;29/06/2020 00:00:00;5,46590203
JPY;30/06/2020 00:00:00;6,307422876
JPY;01/07/2020 00:00:00;4,247276843
JPY;02/07/2020 00:00:00;1,596965432
JPY;03/07/2020 00:00:00;2,352648199
JPY;06/07/2020 00:00:00;3,733854294
JPY;07/07/2020 00:00:00;7,457972825
